Iadj0,Iadj1,Iadj2,lmdaAdj0,lmdaAdj1,lmdaAdj2,resL0,resL1,resL2,resS0,resS1,resS2,jac0,jac1,jac2,varName0,varName1,varName2,xVal0,xVal1,xVal2,serVal0,serVal1,serVal2,indx0,indx1,indx2,scenario_0,connect_0,flow_0,flow_1,flow_2,hoihab_0,hoihab_1,hoihab_2,hoihab_3,hoihab_4,hoihab_5,hoihab_6,hoihab_7,hoihab_8,hoiloss_0,hoiloss_1,hoiloss_2,hoiloss_3,hoiloss_4,hoiloss_5,hoiloss_6,hoiloss_7,hoiloss_8,hoidrec_0,hoidrec_1,hoidrec_2,hoidrec_3,hoidrec_4,hoidrec_5,hoidrec_6,hoidrec_7,hoidrec_8,hoitroph_0,hoitroph_1,hoitroph_2,hoitroph_3,hoitroph_4,hoitroph_5,hoitroph_6,hoitroph_7,hoitroph_8,troph_0,troph_1,troph_2,troph_3,troph_4,troph_5,troph_6,troph_7,troph_8,eta_0,eg_0,mXctr_0,mXctr_1,mXctr_2,minCtr_0,minCtr_1,minCtr_2,maxCtr_0,maxCtr_1,maxCtr_2,Xstoch_0,Xstoch_1,Xstoch_2,Xcov_0,Xcov_1,Xcov_2,Xcov_3,Xcov_4,Xcov_5,Xcov_6,Xcov_7,Xcov_8,mXadj_0,mXadj_1,mXadj_2,minAdj_0,minAdj_1,minAdj_2,maxAdj_0,maxAdj_1,maxAdj_2,XstochAdj_0,XstochAdj_1,XstochAdj_2,XcovAdj_0,XcovAdj_1,XcovAdj_2,XcovAdj_3,XcovAdj_4,XcovAdj_5,XcovAdj_6,XcovAdj_7,XcovAdj_8,jacAll_0,jacAll_1,jacAll_2,jacAll_3,jacAll_4,jacAll_5,jacAll_6,jacAll_7,jacAll_8,jacAllAdj_0,jacAllAdj_1,jacAllAdj_2,jacAllAdj_3,jacAllAdj_4,jacAllAdj_5,jacAllAdj_6,jacAllAdj_7,jacAllAdj_8
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5719718309859155,1.0,1.0439383016466794e-07,0.9755617277870559,0.40244403331765216,2.03392848978645e-22,0.9755609957155542,0.40244179384338724,1.453584197125341e-11,0.9755623529773537,0.40244665563786486,-4.041064182970155e-11,0.9754254236560472,0.4024440215950848,4.70359815905502e-19,1.0087011996043471e-13,5.460121973895726e-15,1.0087011996043471e-13,5.904797283899955e-06,-5.207595829698168e-08,5.460121973895726e-15,-5.207595829698168e-08,1.1789735237155737e-07,1.6795142921466304e-07,0.9755646937171368,0.4024437426381697,3.2722354978965124e-22,0.975564325953282,0.4024415103401438,2.3385629497053295e-11,0.9755650047844027,0.4024464327453249,1.509018720243611e-10,0.9735785802779175,0.4026191281496063,9.403383266489645e-19,5.696602006389155e-13,-4.714936866175668e-14,5.696602006389155e-13,3.0899354086971946e-05,-2.6512086271602038e-06,-4.714936866175668e-14,-2.6512086271602038e-06,3.5558739578913904e-07,-0.009999999999999993,0.0,0.0,0.0,-0.0809092143047571,-0.019090785695255578,0.0,0.3538895219477407,-1.3538895219477232,-0.009999999999999993,0.0,0.0,0.0,3.4813495208122604e-08,-0.10000003481349505,0.0,0.15775843007289966,-1.157758430072864
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.6281690140845071,1.0,1.2898493069398298e-07,1.0404085714207472,0.3959593475786331,2.513042436272473e-22,1.040407788484966,0.39595713736237204,1.7959917423040185e-11,1.0404092255296222,0.39596199308769203,7.712389369004193e-11,1.0403390886863813,0.39594319354895224,5.187158552070222e-19,1.0146096078332946e-13,-3.8552238731132534e-15,1.0146096078332946e-13,6.620957790865589e-06,-1.046344433699175e-07,-3.8552238731132534e-15,-1.046344433699175e-07,1.1495565113592317e-07,3.993178735234779e-08,1.0404114967929827,0.3959590614358748,7.780000008219174e-23,1.040411096982812,0.3959568046435537,5.5601193067736535e-12,1.0404118321383147,0.3959617511500529,3.594639813411055e-12,1.0419279038985154,0.39582259168195916,8.070229837582702e-20,8.485925711056762e-14,-6.868302581951882e-15,8.485925711056762e-14,3.388850547604859e-05,-2.7929291641295726e-06,-6.868302581951882e-15,-2.7929291641295726e-06,3.56579951671021e-07,-0.009999999999999997,0.0,0.0,0.0,-0.08070574247396378,-0.01929425752604149,0.0,0.38402697443692374,-1.3840269744369473,-0.009999999999999993,0.0,0.0,0.0,3.541739439434262e-08,-0.10000003541739423,0.0,0.17196781397238828,-1.1719678139723408
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.6843661971830985,1.0,9.729353104780908e-08,1.101803470876211,0.389819856481432,1.8955917639382448e-22,1.1018026508917411,0.38981764046733325,1.3547193257414562e-11,1.101804161469092,0.3898224876842281,2.93265382855168e-10,1.101544685179674,0.3898214888206314,5.682737186789422e-19,-9.620497758167693e-14,-5.352097525337185e-15,-9.620497758167693e-14,7.087629683118868e-06,-6.579251921470207e-08,-5.352097525337185e-15,-6.579251921470207e-08,1.101458922938097e-07,1.4569323246838386e-07,1.1018064247392094,0.3898191475962025,2.8385740407391637e-22,1.1018060673294088,0.38981647677233655,2.028638857459439e-11,1.101806849261727,0.389821396333489,-4.964848476817396e-10,1.1035628576860492,0.38967797381256103,1.1209497626439053e-18,-2.366591676138661e-13,2.847793102099995e-14,-2.366591676138661e-13,3.7414982131766774e-05,-3.0530542279067836e-06,2.847793102099995e-14,-3.0530542279067836e-06,3.693460202877872e-07,-0.009999999999999993,0.0,0.0,0.0,-0.08050686328792432,-0.019493136712127455,0.0,0.41352798796568296,-1.4135279879653462,-0.009999999999999995,0.0,0.0,0.0,-3.6010341647541537e-08,-0.09999996398965824,0.0,0.18598044890317522,-1.1859804489031576
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.7405633802816901,1.0,1.3285000664967665e-07,1.1600482286274774,0.3839953792816298,2.5883465810126013e-22,1.1600473738532011,0.3839931736598157,1.8498092267301943e-11,1.160048948423549,0.38399799849736493,3.387538930344032e-10,1.1595566714785954,0.3840032136849692,6.26623145092799e-19,1.6162455516898725e-13,5.7488201159340486e-15,1.6162455516898725e-13,8.243068196474274e-06,-1.248158151515269e-07,5.7488201159340486e-15,-1.248158151515269e-07,1.0650034888220334e-07,1.5847911664488922e-07,1.1600510726592697,0.38399510206130105,3.087684299956601e-22,1.1600506225769487,0.38399285833196195,2.2066700606058303e-11,1.160051451676752,0.3839977668547251,-4.863425005615734e-11,1.1615243479973696,0.38385702968480734,1.2091449130601222e-18,5.934972547546584e-13,-4.6691945979217287e-14,5.934972547546584e-13,3.803579607597856e-05,-3.0342935902585315e-06,-4.6691945979217287e-14,-3.0342935902585315e-06,3.6104124759803716e-07,-0.009999999999999997,0.0,0.0,0.0,-0.0803123100769579,-0.0196876899230469,0.0,0.44242562273666053,-1.4424256227365777,-0.009999999999999995,0.0,0.0,0.0,3.6670704479024716e-08,-0.10000003667070469,0.0,0.1998028455180398,-1.199802845518035
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.7967605633802817,1.0,7.566734872480533e-08,1.215408538467277,0.3784593471327434,1.4742439861611457e-22,1.2154076549825048,0.3784571815175899,1.0535954296334188e-11,1.2154092751414565,0.3784619443188779,2.233130598085036e-10,1.2151886283936248,0.3784611268199742,2.383945266516304e-19,-1.0659904022452575e-13,4.458676899362719e-16,-1.0659904022452575e-13,9.44400469065359e-06,-9.779418337920635e-08,4.458676899362719e-16,-9.779418337920635e-08,1.0060295812347604e-07,8.551007696760741e-08,1.2154113456287305,0.37845907278935526,1.6660120760884089e-22,1.215410874100899,0.37845687695512975,1.1906460025693678e-11,1.215411737647268,0.378461714022085,-1.8818814386300988e-10,1.2126864194954508,0.3786737069387207,2.1182756270451903e-19,-2.0818955212206697e-13,1.62271022170221e-14,-2.0818955212206697e-13,3.1854627677358606e-05,-2.506921727457403e-06,1.62271022170221e-14,-2.506921727457403e-06,3.1285890149052773e-07,-0.009999999999999995,0.0,0.0,0.0,-0.08012184083129523,-0.019878159168724385,0.0,0.47075012481526735,-1.4707501248152641,-0.009999999999999993,0.0,0.0,0.0,3.707269931650261e-08,-0.10000003707269928,0.0,0.21344204676389003,-1.2134420467638967
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.8529577464788732,1.0,1.3596851892029861e-07,1.2681193971174225,0.3731882599541805,2.649105257450631e-22,1.2681185167623985,0.37318609669222264,1.893231526181024e-11,1.2681201611545776,0.37319075254267775,-3.6943486830788363e-10,1.267887409064711,0.37318150119770127,7.423282971247836e-19,2.730968421598516e-13,-1.1560222808166487e-15,2.730968421598516e-13,9.950027371135951e-06,-9.480382277263684e-08,-1.1560222808166487e-15,-9.480382277263684e-08,1.0118094010333892e-07,1.76054281803527e-07,1.2681221661059574,0.37318799013614506,3.4301051984781444e-22,1.2681216696595305,0.3731857642097113,2.4513874188609776e-11,1.2681225841821009,0.37319063339578107,-1.6319269025639608e-10,1.2685585702632813,0.37315408847072434,1.2899560814804366e-18,-2.0686372754467943e-13,2.5489463480643886e-14,-2.0686372754467943e-13,4.561463894248721e-05,-3.5851805534579976e-06,2.5489463480643886e-14,-3.5851805534579976e-06,3.970144969474988e-07,-0.009999999999999995,0.0,0.0,0.0,-0.07993523534300187,-0.02006476465703279,0.0,0.49852925535902765,-1.4985292553590908,-0.009999999999999995,0.0,0.0,0.0,3.7698161863491565e-08,-0.10000003769816185,0.0,0.22690413534103746,-1.226904135341061
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.9091549295774648,1.0,1.6817934394253558e-07,1.3183895504409773,0.3681612436718293,3.2766760112434314e-22,1.3183886053122897,0.3681590717718367,2.3417364440846145e-11,1.3183903442168374,0.36816382968683664,1.3169965801488242e-10,1.3182498500240243,0.36817015337199843,1.4109045307384063e-18,-2.0124945240092178e-13,3.733895050842936e-15,-2.0124945240092178e-13,1.2368937361825974e-05,-1.2717991368745962e-07,3.733895050842936e-15,-1.2717991368745962e-07,9.502068372880316e-08,1.3740564338853897e-07,1.3183922874632428,0.3681609767929908,2.677105077221034e-22,1.3183917838819714,0.3681588053417657,1.9132421093658793e-11,1.3183927148106545,0.3681635356528804,-1.8333286846455872e-10,1.319229042595288,0.3680941274927892,9.132808031519488e-19,-3.788481108992828e-13,3.3951065769642355e-14,-3.788481108992828e-13,3.839295543207297e-05,-3.0250117315096586e-06,3.3951065769642355e-14,-3.0250117315096586e-06,3.434838392620413e-07,-0.009999999999999995,0.0,0.0,0.0,-0.07975229233724518,-0.02024770766272059,0.0,0.5257885720485168,-1.5257885720485211,-0.009999999999999993,0.0,0.0,0.0,3.819548584259158e-08,-0.10000003819548582,0.0,0.2401950194654622,-1.240195019465514
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.9653521126760564,1.0,1.3886746815856653e-07,1.3664051743345167,0.3633596800659197,2.7055861379185235e-22,1.366404203727116,0.36335751180985876,1.9335966204935143e-11,1.3664059919743055,0.3633622539578084,6.04735443204922e-12,1.3662049134198977,0.36336818135862126,6.266542807969838e-19,3.3997477782671773e-13,-5.654027257585856e-15,3.3997477782671773e-13,1.0824824694597507e-05,-1.3632653551389177e-07,-5.654027257585856e-15,-1.3632653551389177e-07,9.058336993577008e-08,4.119905925497895e-08,1.3664078765540206,0.36335941675575895,8.02690544488305e-23,1.3664073375728356,0.3633572079769285,5.736574793353958e-12,1.366408330445754,0.36336203967525044,8.714228629246037e-11,1.3660585463216008,0.36338744348900304,8.289534981956412e-20,1.8997346698339882e-14,1.3066564685436506e-16,1.8997346698339882e-14,5.3470029595117394e-05,-4.097508855524122e-06,1.3066564685436506e-16,-4.097508855524122e-06,4.227424473743616e-07,-0.009999999999999995,0.0,0.0,0.0,-0.07957282752042805,-0.02042717247956596,0.0,0.5525516695998667,-1.5525516695998747,-0.009999999999999997,0.0,0.0,0.0,3.868808006505905e-08,-0.10000003868807741,0.0,0.2533202930304319,-1.2533202930304321
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.021549295774648,1.0,1.0074987133859072e-07,1.4123329392860697,0.3587669028112786,1.962932419696445e-22,1.4123319434798254,0.3587647430959435,1.4028455571203954e-11,1.412333777481601,0.3587694686196764,1.0285684026349736e-10,1.4127109896488512,0.35876362727107575,4.449089235347777e-19,-1.370655001407284e-13,-6.149610842995858e-15,-1.370655001407284e-13,1.3003039069801264e-05,-1.419469861954752e-07,-6.149610842995858e-15,-1.419469861954752e-07,9.204928284681608e-08,1.6691867247885693e-08,1.412335613353288,0.358766644418295,3.252114065682062e-23,1.4123350663900303,0.3587644629183108,2.3241828002730414e-12,1.4123360799870137,0.3587692014247864,-8.86605604119182e-12,1.4121941075104192,0.35876987134307925,1.953649875805741e-20,-3.452170262587246e-13,2.7034168484469304e-14,-3.452170262587246e-13,4.9129545693252063e-05,-3.7353633574299414e-06,2.7034168484469304e-14,-3.7353633574299414e-06,3.9167509164892645e-07,-0.009999999999999997,0.0,0.0,0.0,-0.07939667133082087,-0.02060332866919391,0.0,0.5788403881801969,-1.5788403881801087,-0.009999999999999997,0.0,0.0,0.0,3.96380209119805e-08,-0.10000003963802087,0.0,0.26628526480988146,-1.2662852648099476
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0777464788732394,1.0,1.7548205276054002e-08,1.4563225804327418,0.3543679378179113,3.418956330769227e-23,1.4563215613891538,0.3543657848789437,2.44341967685922e-12,1.4563234384917563,0.3543704946691212,8.28928152599613e-12,1.4565493079975862,0.3543612805139428,1.872903707461783e-20,4.991242114107208e-14,-1.6229481201365601e-15,4.991242114107208e-14,1.4340930175757038e-05,-1.6841815001950183e-07,-1.6229481201365601e-15,-1.6841815001950183e-07,9.110624534255837e-08,1.0156764120475881e-07,1.4563252264185502,0.35436767996500723,1.9788652142580223e-22,1.456324649796915,0.35436549039075244,1.4142322200811065e-11,1.4563257126317786,0.3543702767450103,1.0727853960729184e-10,1.4572143994395574,0.35429634245319674,5.726993066490785e-19,7.245018650334643e-13,-5.870614737270718e-14,7.245018650334643e-13,4.7805120420873265e-05,-3.567346509715573e-06,-5.870614737270718e-14,-3.567346509715573e-06,3.665934050745473e-07,-0.009999999999999993,0.0,0.0,0.0,-0.07922366767342197,-0.020776332326625856,0.0,0.6046749927225842,-1.6046749927225559,-0.009999999999999997,0.0,0.0,0.0,3.9706876550804263e-08,-0.10000003970687649,0.0,0.2790949733786159,-1.2790949733785983
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.133943661971831,1.0,1.40259715028717e-07,1.4985090620636563,0.3501492886526273,2.7327115970197244e-22,1.4985080207662456,0.3501471640984405,1.9529823259987055e-11,1.4985099299092504,0.3501518378202016,-3.2851158813990297e-10,1.4986643218294737,0.3501476865378083,1.159655659460301e-18,1.5842988057378696e-13,-6.6813805811683444e-15,1.5842988057378696e-13,1.500025416528276e-05,-1.5606478147927026e-07,-6.6813805811683444e-15,-1.5606478147927026e-07,8.879363185890257e-08,1.8225127034826136e-07,1.498511678522206,0.3501490337880254,3.5508425209656375e-22,1.4985110812933837,0.3501468477010015,2.5376745548028713e-11,1.4985121812327564,0.3501516309653605,5.398823993037037e-10,1.497470657121924,0.3502216008083147,1.988735323863291e-18,2.3164705108555216e-13,-2.82832677778445e-14,2.3164705108555216e-13,5.4135131187133215e-05,-4.067012044582553e-06,-2.82832677778445e-14,-4.067012044582553e-06,4.085360950463716e-07,-0.009999999999999995,0.0,0.0,0.0,-0.07905367224428231,-0.02094632775572368,0.0,0.6300743301490781,-1.6300743301491265,-0.009999999999999995,0.0,0.0,0.0,4.017937208884593e-08,-0.10000004017937192,0.0,0.29175419942164915,-1.29175419942165
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.1901408450704225,1.0,1.1002444408088281e-07,1.5390144122171694,0.3460987530439297,2.143631007899118e-22,1.539013351715046,0.34609661427717753,1.53198510829465e-11,1.5390153060886143,0.34610129049697425,-4.892660514947012e-11,1.5387024967738934,0.3461138928805246,6.870004962922396e-19,2.080115818364e-13,1.985563829192224e-15,2.080115818364e-13,1.3418048155533205e-05,-9.706985364992497e-08,1.985563829192224e-15,-9.706985364992497e-08,8.34686888309272e-08,9.358621984925665e-08,1.5390170050041374,0.34609850180216417,1.823361385517112e-22,1.5390163902225524,0.346096321171197,1.3030985646204819e-11,1.5390175231652359,0.34610108907631754,6.991198971095844e-11,1.5388482287387701,0.34612216503358206,3.53428196280622e-19,3.28113090154619e-13,-2.3416174467047384e-14,3.28113090154619e-13,6.54272460817055e-05,-4.881571221479913e-06,-2.3416174467047384e-14,-4.881571221479913e-06,4.6220783872209797e-07,-0.009999999999999995,0.0,0.0,0.0,-0.07888655130272591,-0.0211134486972808,0.0,0.6550559664315304,-1.655055966431484,-0.009999999999999997,0.0,0.0,0.0,4.096590003253741e-08,-0.10000004096590004,0.0,0.30426749313295703,-1.3042674931329437
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.2463380281690142,1.0,2.3054191677660203e-08,1.577949285746323,0.3422052647186811,4.491700054018365e-23,1.5779482042239081,0.34220313363295707,3.210075599922981e-12,1.5779501956152406,0.3422077978384808,1.9164374337755308e-11,1.5781875968115748,0.3422109958309206,3.1306552763194294e-20,-1.0216211641060222e-13,3.34596470670852e-15,-1.0216211641060222e-13,1.4182990974355236e-05,-2.007860536774421e-07,3.34596470670852e-15,-2.007860536774421e-07,8.204456246039781e-08,1.6518962146673973e-07,1.5779518504162677,0.3422050174514032,3.218426575557469e-22,1.5779512186187261,0.3422028422515079,2.3001074193256453e-11,1.5779523834604152,0.34220759564256503,-2.750980202574916e-10,1.5777022239107796,0.34222131350604645,1.052012761204715e-18,7.375142746248276e-13,-6.333616390201692e-14,7.375142746248276e-13,4.161996851180889e-05,-2.944086761451591e-06,-6.333616390201692e-14,-2.944086761451591e-06,3.044789933758737e-07,-0.009999999999999995,0.0,0.0,0.0,-0.07872218088575114,-0.021277819114262266,0.0,0.6796363062196981,-1.6796363062197552,-0.009999999999999995,0.0,0.0,0.0,4.165053221193012e-08,-0.10000004165053204,0.0,0.3166391791995842,-1.3166391791995833
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.3025352112676056,1.0,8.615840366173263e-08,1.6154142996193366,0.3384587628846611,1.678643570729203e-22,1.6154132010986748,0.33845663828873424,1.1996733313822574e-11,1.6154152249977645,0.33846128499091127,1.3024204545577592e-10,1.6149319513983607,0.33846442245397546,3.658353437366569e-19,-3.278778968865668e-13,2.2335320637644966e-15,-3.278778968865668e-13,1.5336284265110393e-05,-1.3537823523911583e-07,2.2335320637644966e-15,-1.3537823523911583e-07,8.067830000105037e-08,1.4434054430781955e-07,1.6154168445948012,0.33845851527362136,2.812219312593826e-22,1.6154161954360795,0.3384563537675308,2.0098039690622515e-11,1.6154173898971964,0.3384610885159302,2.5165801196244337e-10,1.6168296966875326,0.3383564304087585,1.1906524218864663e-18,-1.8806155790511714e-13,1.7605583372073592e-14,-1.8806155790511714e-13,4.8678573665129726e-05,-3.5128197105251746e-06,1.7605583372073592e-14,-3.5128197105251746e-06,3.5027477877460104e-07,-0.009999999999999993,0.0,0.0,0.0,-0.07856044541416018,-0.021439554585854247,0.0,0.7038306999197149,-1.7038306999197188,-0.009999999999999993,0.0,0.0,0.0,4.1711554521991644e-08,-0.10000004171155463,0.0,0.32887338271400346,-1.328873382713944
0,0,1,1,1,1,72,0,0,1,0,0,1,1,1,eta,eg,0,0.01,4.0,0.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.358732394366197,1.0,1.8239032322573183e-07,1.6515011831817776,0.33485007350114304,3.5535517190804136e-22,1.6515000657494086,0.3348479537750609,2.539610732979896e-11,1.651502123871935,0.3348525914826309,3.80462084458744e-10,1.6513138112266161,0.3348534900448736,1.3969543037956192e-18,-2.19258688133378e-13,1.000949717431448e-14,-2.19258688133378e-13,1.608575495239794e-05,-1.7823599091957473e-07,1.000949717431448e-14,-1.7823599091957473e-07,7.718629331550857e-08,3.6870672709240944e-08,1.651503700706176,0.3348498288517032,7.183596151583266e-23,1.6515030366560126,0.33484766879367667,5.133888382395519e-12,1.6515042607967891,0.3348523899097334,3.905339777760281e-11,1.651019285777489,0.3348931753313919,5.665574325281854e-20,2.3128086582264037e-13,-1.670593389264852e-14,2.3128086582264037e-13,6.437466358498638e-05,-4.61755623098668e-06,-1.670593389264852e-14,-4.61755623098668e-06,4.1997955410632127e-07,-0.009999999999999997,0.0,0.0,0.0,-0.0784012374485239,-0.021598762551504606,0.0,0.7276535360518143,-1.7276535360518264,-0.009999999999999995,0.0,0.0,0.0,4.2159950586869e-08,-0.10000004215994851,0.0,0.3409740213706207,-1.340974021370631
